GeneID,Symbol,Description,dirsign,BCC count,BCC proportion,SCC count,SCC proportion,Proportion_Test Rank,HG_Test Rank,StudentT Rank,Minimal Rank
51225,ABI3,ABI family member 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22464.0,8415.0
162466,PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1,UP,23.0,0.92,8.0,0.8,4808.0,4879.0,16918.0,4808.0
124871,FLJ40194,uncharacterized FLJ40194,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
102465137,MIR6129,microRNA 6129,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
22834,ZNF652,zinc finger protein 652,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3961.0,3961.0
102724596,ZNF652-AS1,ZNF652 antisense RNA 1,UP,12.0,0.48,4.0,0.4,7565.0,5870.0,22952.0,5870.0
5245,PHB1,prohibitin 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19759.0,8415.0
4804,NGFR,nerve growth factor receptor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21657.0,8415.0
100288866,NGFR-AS1,NGFR antisense RNA 1,DOWN,6.0,0.24,3.0,0.3,7638.0,6697.0,20943.0,6697.0
102465141,MIR6165,microRNA 6165,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
11248,NXPH3,neurexophilin 3,DOWN,24.0,0.96,10.0,1.0,6236.0,7696.0,8471.0,6236.0
8405,SPOP,speckle type BTB/POZ protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7847.0,7847.0
10237,SLC35B1,solute carrier family 35 member B1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5030.0,5030.0
81558,FAM117A,family with sequence similarity 117 member A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,480.0,480.0
11143,KAT7,lysine acetyltransferase 7,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1877.0,1877.0
255061,TAC4,tachykinin precursor 4,UP,15.0,0.6,4.0,0.4,4763.0,3725.0,18430.0,3725.0
1748,DLX4,distal-less homeobox 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13973.0,8415.0
1747,DLX3,distal-less homeobox 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21844.0,8415.0
284080,PICART1,p53 inducible cancer associated RNA transcript 1,UP,24.0,0.96,9.0,0.9,6085.0,6124.0,23026.0,6085.0
3675,ITGA3,integrin subunit alpha 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11288.0,8415.0
5164,PDK2,pyruvate dehydrogenase kinase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6419.0,6419.0
201191,SAMD14,sterile alpha motif domain containing 14,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6701.0,6701.0
84687,PPP1R9B,protein phosphatase 1 regulatory subunit 9B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10604.0,8415.0
6442,SGCA,sarcoglycan alpha,UP,24.0,0.96,9.0,0.9,6085.0,6124.0,9171.0,6085.0
373861,H1-9P,"H1.9 linker histone, pseudogene",UP,13.0,0.52,0.0,0.0,852.0,609.0,10312.0,609.0
1277,COL1A1,collagen type I alpha 1 chain,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10408.0,8415.0
162461,TMEM92,transmembrane protein 92,DOWN,21.0,0.84,10.0,1.0,4034.0,3562.0,11515.0,3562.0
103752589,TMEM92-AS1,TMEM92 antisense RNA 1,DOWN,19.0,0.76,9.0,0.9,5040.0,4997.0,16112.0,4997.0
64132,XYLT2,xylosyltransferase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5902.0,5902.0
51264,MRPL27,mitochondrial ribosomal protein L27,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16154.0,8415.0
146956,EME1,essential meiotic structure-specific endonuclease 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13113.0,8415.0
55379,LRRC59,leucine rich repeat containing 59,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12694.0,8415.0
80221,ACSF2,acyl-CoA synthetase family member 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,289.0,289.0
1101,CHAD,chondroadherin,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2733.0,2733.0
55316,RSAD1,radical S-adenosyl methionine domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1717.0,1717.0
84073,MYCBPAP,MYCBP associated protein,UP,25.0,1.0,8.0,0.8,1508.0,2037.0,10598.0,1508.0
55040,EPN3,epsin 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21425.0,8415.0
64847,SPATA20,spermatogenesis associated 20,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8213.0,8213.0
253962,CACNA1G-AS1,CACNA1G antisense RNA 1,UP,11.0,0.44,2.0,0.2,4180.0,3039.0,16499.0,3039.0
8913,CACNA1G,calcium voltage-gated channel subunit alpha1 G,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4930.0,4930.0
8714,ABCC3,ATP binding cassette subfamily C member 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16083.0,8415.0
91369,ANKRD40,ankyrin repeat domain 40,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3788.0,3788.0
51747,LUC7L3,LUC7 like 3 pre-mRNA splicing factor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1080.0,1080.0
55018,ANKRD40CL,ANKRD40 C-terminal like,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
102466918,MIR8059,microRNA 8059,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
124857,WFIKKN2,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2",UP,25.0,1.0,3.0,0.3,77.0,109.0,989.0,77.0
10140,TOB1,"transducer of ERBB2, 1",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8818.0,8415.0
400604,TOB1-AS1,TOB1 antisense RNA 1,UP,23.0,0.92,6.0,0.6,1813.0,1610.0,8334.0,1610.0
9043,SPAG9,sperm associated antigen 9,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11277.0,8415.0
654364,NME1-NME2,NME1-NME2 readthrough,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,17321.0,8415.0
4830,NME1,NME/NM23 nucleoside diphosphate kinase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12257.0,8415.0
4831,NME2,NME/NM23 nucleoside diphosphate kinase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20600.0,8415.0
54799,MBTD1,mbt domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,212.0,212.0
51096,UTP18,UTP18 small subunit processome component,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7612.0,7612.0
56934,CA10,carbonic anhydrase 10,UP,16.0,0.64,2.0,0.2,1424.0,1384.0,12099.0,1384.0
84643,KIF2B,kinesin family member 2B,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
10040,TOM1L1,target of myb1 like 1 membrane trafficking protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9189.0,8415.0
1353,COX11,cytochrome c oxidase copper chaperone COX11,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2839.0,2839.0
252983,STXBP4,syntaxin binding protein 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2468.0,2468.0
3131,HLF,"HLF transcription factor, PAR bZIP family member",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,634.0,634.0
23531,MMD,monocyte to macrophage differentiation associated,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,704.0,704.0
101927367,SMIM36,small integral membrane protein 36,UP,4.0,0.16,0.0,0.0,4034.0,3599.0,16236.0,3599.0
55273,TMEM100,transmembrane protein 100,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3049.0,3049.0
58488,PCTP,phosphatidylcholine transfer protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8359.0,8359.0
162282,ANKFN1,ankyrin repeat and fibronectin type III domain containing 1,UP,25.0,1.0,7.0,0.7,890.0,1230.0,4359.0,890.0
9241,NOG,noggin,UP,14.0,0.56,4.0,0.4,5636.0,4853.0,16768.0,4853.0
8526,DGKE,diacylglycerol kinase epsilon,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12568.0,8415.0
246754,MTVR2,mouse mammary tumor virus receptor homolog 2,DOWN,1.0,0.04,1.0,0.1,5896.0,5972.0,19478.0,5896.0
7706,TRIM25,tripartite motif containing 25,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16615.0,8415.0
100500827,MIR3614,microRNA 3614,UP,24.0,0.96,7.0,0.7,1902.0,1854.0,16471.0,1854.0
8161,COIL,coilin,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5368.0,5368.0
59342,SCPEP1,serine carboxypeptidase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9327.0,8415.0
376412,RNF126P1,ring finger protein 126 pseudogene 1,DOWN,0.0,0.0,3.0,0.3,875.0,1369.0,10167.0,875.0
8165,AKAP1,A-kinase anchoring protein 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2406.0,2406.0
124540,MSI2,musashi RNA binding protein 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,270.0,270.0
101927581,CCDC182,coiled-coil domain containing 182,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
51649,MRPS23,mitochondrial ribosomal protein S23,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9119.0,8415.0
404093,CUEDC1,CUE domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14088.0,8415.0
7716,VEZF1,vascular endothelial zinc finger 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1206.0,1206.0
6426,SRSF1,serine and arginine rich splicing factor 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8262.0,8262.0
101927666,DYNLL2-DT,DYNLL2 divergent transcript,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
140735,DYNLL2,dynein light chain LC8-type 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1899.0,1899.0
26689,OR4D1,olfactory receptor family 4 subfamily D member 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
55545,MSX2P1,msh homeobox 2 pseudogene 1,UP,2.0,0.08,0.0,0.0,5213.0,6275.0,18903.0,5213.0
124538,OR4D2,olfactory receptor family 4 subfamily D member 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
8288,EPX,eosinophil peroxidase,UP,25.0,1.0,4.0,0.4,156.0,211.0,698.0,156.0
54903,MKS1,MKS transition zone complex subunit 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2554.0,2554.0
4025,LPO,lactoperoxidase,UP,23.0,0.92,1.0,0.1,66.0,72.0,7926.0,66.0
4353,MPO,myeloperoxidase,UP,16.0,0.64,4.0,0.4,4233.0,3087.0,19120.0,3087.0
9256,TSPOAP1,TSPO associated protein 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1267.0,1267.0
100506779,TSPOAP1-AS1,"TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8178.0,8178.0
406934,MIR142,microRNA 142,UP,13.0,0.52,4.0,0.4,7060.0,5455.0,18087.0,5455.0
100616220,MIR4736,microRNA 4736,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
6827,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6194.0,6194.0
54894,RNF43,ring finger protein 43,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1612.0,1612.0
124535,HSF5,heat shock transcription factor 5,UP,9.0,0.36,0.0,0.0,1854.0,1497.0,13100.0,1497.0
9110,MTMR4,myotubularin related protein 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1060.0,1060.0
101927688,SEPTIN4-AS1,SEPTIN4 antisense RNA 1,UP,24.0,0.96,9.0,0.9,6085.0,6124.0,11127.0,6085.0
5414,SEPTIN4,septin 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4301.0,4301.0
56155,TEX14,"testis expressed 14, intercellular bridge forming factor",UP,23.0,0.92,9.0,0.9,7952.0,7419.0,17331.0,7419.0
5889,RAD51C,RAD51 paralog C,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3708.0,3708.0
22843,PPM1E,"protein phosphatase, Mg2+/Mn2+ dependent 1E",UP,25.0,1.0,9.0,0.9,2891.0,4101.0,869.0,869.0
4591,TRIM37,tripartite motif containing 37,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6222.0,6222.0
348235,SKA2,spindle and kinetochore associated complex subunit 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9383.0,8415.0
768216,MIR454,microRNA 454,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
407027,MIR301A,microRNA 301a,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
55771,PRR11,proline rich 11,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13892.0,8415.0
55181,SMG8,SMG8 nonsense mediated mRNA decay factor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4673.0,4673.0
284161,GDPD1,glycerophosphodiester phosphodiesterase domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1317.0,1317.0
388403,YPEL2,yippee like 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3255.0,3255.0
100616204,MIR4729,microRNA 4729,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
79665,DHX40,DEAH-box helicase 40,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,909.0,909.0
1213,CLTC,clathrin heavy chain,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11576.0,8415.0
51651,PTRH2,peptidyl-tRNA hydrolase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13453.0,8415.0
81671,VMP1,vacuole membrane protein 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5780.0,5780.0
406991,MIR21,microRNA 21,DOWN,6.0,0.24,3.0,0.3,7638.0,6697.0,17449.0,6697.0
51174,TUBD1,tubulin delta 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9764.0,8415.0
6198,RPS6KB1,ribosomal protein S6 kinase B1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4666.0,4666.0
51136,RNFT1,"ring finger protein, transmembrane 1",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7413.0,7413.0
653645,TBC1D3P1-DHX40P1,"TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3655.0,3655.0
101927755,RNFT1-DT,RNFT1 divergent transcript,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11058.0,8415.0
63897,HEATR6,HEAT repeat containing 6,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3862.0,3862.0
100616210,MIR4737,microRNA 4737,UP,12.0,0.48,3.0,0.3,4964.0,3861.0,17132.0,3861.0
105371849,HEATR6-DT,HEATR6 divergent transcript,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21179.0,8415.0
645638,WFDC21P,"WAP four-disulfide core domain 21, pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21600.0,8415.0
762,CA4,carbonic anhydrase 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6068.0,6068.0
84669,USP32,ubiquitin specific peptidase 32,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18492.0,8415.0
677681,SCARNA20,small Cajal body-specific RNA 20,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
124773,CHCT1,CHD1 helical C-terminal domain containing 1,UP,5.0,0.2,1.0,0.1,5797.0,5607.0,19106.0,5607.0
10513,APPBP2,amyloid beta precursor protein binding protein 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3622.0,3622.0
8493,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,976.0,976.0
54828,BCAS3,BCAS3 microtubule associated cell migration factor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3923.0,3923.0
103689912,TBX2-AS1,TBX2 antisense RNA 1,UP,23.0,0.92,6.0,0.6,1813.0,1610.0,9162.0,1610.0
6909,TBX2,T-box transcription factor 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11019.0,8415.0
9496,TBX4,T-box transcription factor 4,UP,21.0,0.84,8.0,0.8,7780.0,6951.0,19029.0,6951.0
342538,NACA2,nascent polypeptide associated complex subunit alpha 2,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,10256.0,2891.0
83990,BRIP1,BRCA1 interacting helicase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6884.0,6884.0
57508,INTS2,integrator complex subunit 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9630.0,8415.0
9969,MED13,mediator complex subunit 13,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5219.0,5219.0
440452,TBC1D3P2,TBC1 domain family member 3 pseudogene 2,UP,4.0,0.16,0.0,0.0,4034.0,3599.0,16552.0,3599.0
146779,EFCAB3,EF-hand calcium binding domain 3,UP,2.0,0.08,0.0,0.0,5213.0,6275.0,18335.0,5213.0
339175,METTL2A,"methyltransferase 2A, methylcytidine",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10553.0,8415.0
11011,TLK2,tousled like kinase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2936.0,2936.0
9902,MRC2,mannose receptor C type 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4408.0,4408.0
162333,MARCHF10,membrane associated ring-CH-type finger 10,UP,20.0,0.8,7.0,0.7,7088.0,5470.0,22936.0,5470.0
101927877,MARCHF10-DT,MARCHF10 divergent transcript,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
693218,MIR633,microRNA 633,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
26115,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13124.0,8415.0
1534,CYB561,cytochrome b561,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12078.0,8415.0
1636,ACE,angiotensin I converting enzyme,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9165.0,8415.0
81033,KCNH6,potassium voltage-gated channel subfamily H member 6,UP,5.0,0.2,0.0,0.0,3533.0,2930.0,15639.0,2930.0
10238,DCAF7,DDB1 and CUL4 associated factor 7,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1689.0,1689.0
51204,TACO1,translational activator of cytochrome c oxidase I,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12787.0,8415.0
4215,MAP3K3,mitogen-activated protein kinase kinase kinase 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2758.0,2758.0
80774,LIMD2,LIM domain containing 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6975.0,6975.0
92335,STRADA,STE20 related adaptor alpha,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1129.0,1129.0
57003,CCDC47,coiled-coil domain containing 47,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6867.0,6867.0
11325,DDX42,DEAD-box helicase 42,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,787.0,787.0
117246,FTSJ3,FtsJ RNA 2'-O-methyltransferase 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6195.0,6195.0
5705,PSMC5,"proteasome 26S subunit, ATPase 5",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11838.0,8415.0
6603,SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3940.0,3940.0
146771,TCAM1P,"testicular cell adhesion molecule 1, pseudogene",UP,21.0,0.84,8.0,0.8,7780.0,6951.0,19275.0,6951.0
1443,CSH2,chorionic somatomammotropin hormone 2,UP,4.0,0.16,0.0,0.0,4034.0,3599.0,16236.0,3599.0
2689,GH2,growth hormone 2,DOWN,2.0,0.08,1.0,0.1,7952.0,7283.0,22255.0,7283.0
1442,CSH1,chorionic somatomammotropin hormone 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
1444,CSHL1,chorionic somatomammotropin hormone like 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
2688,GH1,growth hormone 1,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
974,CD79B,CD79b molecule,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,11644.0,2891.0
6329,SCN4A,sodium voltage-gated channel alpha subunit 4,UP,19.0,0.76,3.0,0.3,1255.0,1099.0,10897.0,1099.0
400612,PRR29-AS1,PRR29 antisense RNA 1,UP,5.0,0.2,0.0,0.0,3533.0,2930.0,15842.0,2930.0
92340,PRR29,proline rich 29,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9534.0,8415.0
3384,ICAM2,intercellular adhesion molecule 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9696.0,8415.0
2081,ERN1,endoplasmic reticulum to nucleus signaling 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12731.0,8415.0
105376843,SNHG25,small nucleolar RNA host gene 25,UP,24.0,0.96,8.0,0.8,3793.0,3177.0,16626.0,3177.0
692227,SNORD104,"small nucleolar RNA, C/D box 104",UP,22.0,0.88,7.0,0.7,4269.0,3462.0,15659.0,3462.0
677842,SNORA50C,"small nucleolar RNA, H/ACA box 50C",UP,8.0,0.32,3.0,0.3,8331.0,7210.0,22130.0,7210.0
55852,TEX2,testis expressed 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13900.0,8415.0
5175,PECAM1,platelet and endothelial cell adhesion molecule 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19302.0,8415.0
284021,MILR1,mast cell immunoglobulin like receptor 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18252.0,8415.0
11232,POLG2,"DNA polymerase gamma 2, accessory subunit",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2416.0,2416.0
1655,DDX5,DEAD-box helicase 5,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3611.0,3611.0
100616387,MIR3064,microRNA 3064,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6984.0,6984.0
100616408,MIR5047,microRNA 5047,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8531.0,8415.0
90799,CEP95,centrosomal protein 95,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,363.0,363.0
64750,SMURF2,SMAD specific E3 ubiquitin protein ligase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,784.0,784.0
109286553,ARHGAP27P1-BPTFP1-KPNA2P3,"ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10774.0,8415.0
146880,ARHGAP27P1,Rho GTPase activating protein 27 pseudogene 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21674.0,8415.0
102464831,MIR6080,microRNA 6080,DOWN,8.0,0.32,6.0,0.6,3732.0,2660.0,16920.0,2660.0
440456,PLEKHM1P1,pleckstrin homology and RUN domain containing M1 pseudogene 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8968.0,8415.0
100422961,MIR4315-2,microRNA 4315-2,UP,17.0,0.68,6.0,0.6,7527.0,5836.0,21838.0,5836.0
374819,LRRC37A3,leucine rich repeat containing 37 member A3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5601.0,5601.0
201283,AMZ2P1,AMZ2 pseudogene 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22.0,22.0
10672,GNA13,G protein subunit alpha 13,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7599.0,7599.0
8787,RGS9,regulator of G protein signaling 9,DOWN,24.0,0.96,10.0,1.0,6236.0,7696.0,21248.0,6236.0
8313,AXIN2,axin 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7727.0,7727.0
201134,CEP112,centrosomal protein 112,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18744.0,8415.0
350,APOH,apolipoprotein H,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14885.0,2655.0
5578,PRKCA,protein kinase C alpha,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4695.0,4695.0
101928001,PRKCA-AS1,PRKCA antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
693219,MIR634,microRNA 634,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
27091,CACNG5,calcium voltage-gated channel auxiliary subunit gamma 5,UP,10.0,0.4,0.0,0.0,1380.0,1186.0,13225.0,1186.0
27092,CACNG4,calcium voltage-gated channel auxiliary subunit gamma 4,UP,25.0,1.0,8.0,0.8,1508.0,2037.0,1346.0,1346.0
786,CACNG1,calcium voltage-gated channel auxiliary subunit gamma 1,UP,10.0,0.4,1.0,0.1,2464.0,2469.0,15591.0,2464.0
9931,HELZ,helicase with zinc finger,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3672.0,3672.0
101928021,HELZ-AS1,HELZ antisense RNA 1,UP,14.0,0.56,3.0,0.3,3940.0,2874.0,14272.0,2874.0
5718,PSMD12,"proteasome 26S subunit, non-ATPase 12",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,17062.0,8415.0
26207,PITPNC1,phosphatidylinositol transfer protein cytoplasmic 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8064.0,8064.0
100500895,MIR548AA2,microRNA 548aa-2,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
693131,MIR548D2,microRNA 548d-2,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
25926,NOL11,nucleolar protein 11,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5684.0,5684.0
100124536,SNORA38B,"small nucleolar RNA, H/ACA box 38B",UP,3.0,0.12,0.0,0.0,4480.0,5128.0,17148.0,4480.0
2186,BPTF,bromodomain PHD finger transcription factor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,927.0,927.0
7233,TRR-CCG2-1,tRNA-Arg (anticodon CCG) 2-1,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
3838,KPNA2,karyopherin subunit alpha 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18668.0,8415.0
440461,ARHGAP27P2,Rho GTPase activating protein 27 pseudogene 2,UP,17.0,0.68,5.0,0.5,4926.0,3834.0,22031.0,3834.0
51321,AMZ2,archaelysin family metallopeptidase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3935.0,3935.0
